,nonnewsurl,blackrule
101,https://www.dailymail.co.uk/femail/article-8640831/Jinger-Duggar-Jeremy-Vuolo-talk-miscarriage-new-episode-Counting-On.html,not in formula RIP
298,https://www.dailymail.co.uk/femail/article-8640831/Jinger-Duggar-Jeremy-Vuolo-talk-miscarriage-new-episode-Counting-On.html#comments,not in formula RIP
299,https://www.dailymail.co.uk/femail/article-8640831/Jinger-Duggar-Jeremy-Vuolo-talk-miscarriage-new-episode-Counting-On.html#video,not in formula RIP
7,https://www.dailymail.co.uk/femail/index.html,not in formula RIP
483,https://www.dailymail.co.uk/femail/the-everyday-edit/index.html,not in formula RIP
405,https://www.dailymail.co.uk/health/article-8630671/Can-Covid-really-make-hair-fall-Just-ask-actress-Alyssa-Milano.html,not in formula RIP
49,https://www.dailymail.co.uk/health/article-8639497/California-resident-tests-positive-PLAGUE-states-case-five-years.html,not in formula RIP
50,https://www.dailymail.co.uk/health/article-8639497/California-resident-tests-positive-PLAGUE-states-case-five-years.html#comments,not in formula RIP
51,https://www.dailymail.co.uk/health/article-8639497/California-resident-tests-positive-PLAGUE-states-case-five-years.html#video,not in formula RIP
306,https://www.dailymail.co.uk/health/article-8639983/Most-older-adults-dementia-filled-prescriptions-arent-designed-brain-disease.html,not in formula RIP
307,https://www.dailymail.co.uk/health/article-8639983/Most-older-adults-dementia-filled-prescriptions-arent-designed-brain-disease.html#comments,not in formula RIP
308,https://www.dailymail.co.uk/health/article-8639983/Most-older-adults-dementia-filled-prescriptions-arent-designed-brain-disease.html#video,not in formula RIP
276,https://www.dailymail.co.uk/health/article-8640377/Contagious-droplets-spread-16-FEET-patient-infected-coronavirus.html,not in formula RIP
277,https://www.dailymail.co.uk/health/article-8640377/Contagious-droplets-spread-16-FEET-patient-infected-coronavirus.html#comments,not in formula RIP
278,https://www.dailymail.co.uk/health/article-8640377/Contagious-droplets-spread-16-FEET-patient-infected-coronavirus.html#video,not in formula RIP
38,https://www.dailymail.co.uk/health/article-8640687/Fewer-half-Americans-say-coronavirus-vaccine.html,not in formula RIP
39,https://www.dailymail.co.uk/health/article-8640687/Fewer-half-Americans-say-coronavirus-vaccine.html#comments,not in formula RIP
33,https://www.dailymail.co.uk/health/article-8641173/Honey-beats-antibiotics-curing-colds-Study-shows-effective-medication.html,not in formula RIP
34,https://www.dailymail.co.uk/health/article-8641173/Honey-beats-antibiotics-curing-colds-Study-shows-effective-medication.html#comments,not in formula RIP
8,https://www.dailymail.co.uk/health/index.html,not in formula RIP
509,https://www.dailymail.co.uk/home/article-3633654/CONTRIBUTIONS-STANDARD-TERMS-CONDITIONS.html,not in formula RIP
505,https://www.dailymail.co.uk/home/contactus,not in formula RIP
26,https://www.dailymail.co.uk/home/contactus/index.html,not in formula RIP
2,https://www.dailymail.co.uk/home/index.html,not in formula RIP
492,https://www.dailymail.co.uk/home/rssMenu.html,not in formula RIP
486,https://www.dailymail.co.uk/home/sitemap.html,not in formula RIP
487,https://www.dailymail.co.uk/home/sitemaparchive/index.html,not in formula RIP
488,https://www.dailymail.co.uk/home/videoarchive/index.html,not in formula RIP
27,https://www.dailymail.co.uk/home/weather/index.html,not in formula RIP
393,https://www.dailymail.co.uk/home/you/article-8592455/Double-Oscar-winner-Hilary-Swank-insists-shes-maternal-shes-not-mum.html,not in formula RIP
506,https://www.dailymail.co.uk/howcomplain,not in formula RIP
541,https://www.dailymail.co.uk/manifest.json,not in formula RIP
490,https://www.dailymail.co.uk/mobile,not in formula RIP
10,https://www.dailymail.co.uk/money/index.html,not in formula RIP
482,https://www.dailymail.co.uk/money/pensioncalculator/index.html?source=promo,not in formula RIP
18,https://www.dailymail.co.uk/news/california/index.html,not in formula RIP
15,https://www.dailymail.co.uk/news/coronavirus/index.html,not in formula RIP
16,https://www.dailymail.co.uk/news/donald_trump/index.html,not in formula RIP
3,https://www.dailymail.co.uk/news/index.html,not in formula RIP
19,https://www.dailymail.co.uk/news/joe-biden/index.html,not in formula RIP
495,https://www.dailymail.co.uk/ourpapers,not in formula RIP
25,https://www.dailymail.co.uk/privacy,not in formula RIP
513,https://www.dailymail.co.uk/privacy#ccpaExplicitNotice,not in formula RIP
24,https://www.dailymail.co.uk/registration/login.html?reg_source=navigation&targetUrl=,not in formula RIP
23,https://www.dailymail.co.uk/registration/logout.html,not in formula RIP
22,https://www.dailymail.co.uk/registration/profile.html,not in formula RIP
442,https://www.dailymail.co.uk/sciencetech/article-8635671/Moment-ultra-rare-white-killer-whale-spotted-time-coast-Alaska.html,not in formula RIP
443,https://www.dailymail.co.uk/sciencetech/article-8635671/Moment-ultra-rare-white-killer-whale-spotted-time-coast-Alaska.html#comments,not in formula RIP
444,https://www.dailymail.co.uk/sciencetech/article-8635671/Moment-ultra-rare-white-killer-whale-spotted-time-coast-Alaska.html#video,not in formula RIP
285,https://www.dailymail.co.uk/sciencetech/article-8637821/More-infectious-coronavirus-mutation-good-thing-says-disease-expert.html,not in formula RIP
286,https://www.dailymail.co.uk/sciencetech/article-8637821/More-infectious-coronavirus-mutation-good-thing-says-disease-expert.html#comments,not in formula RIP
287,https://www.dailymail.co.uk/sciencetech/article-8637821/More-infectious-coronavirus-mutation-good-thing-says-disease-expert.html#video,not in formula RIP
312,https://www.dailymail.co.uk/sciencetech/article-8638897/Pre-teen-sips-alcohol-lead-binge-drinking-adolescence.html,not in formula RIP
313,https://www.dailymail.co.uk/sciencetech/article-8638897/Pre-teen-sips-alcohol-lead-binge-drinking-adolescence.html#comments,not in formula RIP
314,https://www.dailymail.co.uk/sciencetech/article-8638897/Pre-teen-sips-alcohol-lead-binge-drinking-adolescence.html#video,not in formula RIP
288,https://www.dailymail.co.uk/sciencetech/article-8639001/COVID-19-Flush-urinal-causes-coronavirus-laden-particles-climb-violently-air.html,not in formula RIP
289,https://www.dailymail.co.uk/sciencetech/article-8639001/COVID-19-Flush-urinal-causes-coronavirus-laden-particles-climb-violently-air.html#comments,not in formula RIP
290,https://www.dailymail.co.uk/sciencetech/article-8639001/COVID-19-Flush-urinal-causes-coronavirus-laden-particles-climb-violently-air.html#video,not in formula RIP
279,https://www.dailymail.co.uk/sciencetech/article-8639007/Coronavirus-DOES-trigger-inflammatory-condition-MIS-C-children.html,not in formula RIP
280,https://www.dailymail.co.uk/sciencetech/article-8639007/Coronavirus-DOES-trigger-inflammatory-condition-MIS-C-children.html#comments,not in formula RIP
281,https://www.dailymail.co.uk/sciencetech/article-8639007/Coronavirus-DOES-trigger-inflammatory-condition-MIS-C-children.html#video,not in formula RIP
318,https://www.dailymail.co.uk/sciencetech/article-8639049/Facebook-AI-creates-MRI-images-four-times-faster-normal.html,not in formula RIP
319,https://www.dailymail.co.uk/sciencetech/article-8639049/Facebook-AI-creates-MRI-images-four-times-faster-normal.html#comments,not in formula RIP
320,https://www.dailymail.co.uk/sciencetech/article-8639049/Facebook-AI-creates-MRI-images-four-times-faster-normal.html#video,not in formula RIP
55,https://www.dailymail.co.uk/sciencetech/article-8639491/Stripes-checked-patterns-repel-horseflies.html,not in formula RIP
56,https://www.dailymail.co.uk/sciencetech/article-8639491/Stripes-checked-patterns-repel-horseflies.html#comments,not in formula RIP
57,https://www.dailymail.co.uk/sciencetech/article-8639491/Stripes-checked-patterns-repel-horseflies.html#video,not in formula RIP
445,https://www.dailymail.co.uk/sciencetech/article-8639611/Hundred-year-old-photos-treeline-crept-Rockies-climate-change.html,not in formula RIP
446,https://www.dailymail.co.uk/sciencetech/article-8639611/Hundred-year-old-photos-treeline-crept-Rockies-climate-change.html#comments,not in formula RIP
447,https://www.dailymail.co.uk/sciencetech/article-8639611/Hundred-year-old-photos-treeline-crept-Rockies-climate-change.html#video,not in formula RIP
295,https://www.dailymail.co.uk/sciencetech/article-8640397/NASA-tracks-dent-Earths-magnetic-field-caused-solar-storms-knock-computers.html,not in formula RIP
296,https://www.dailymail.co.uk/sciencetech/article-8640397/NASA-tracks-dent-Earths-magnetic-field-caused-solar-storms-knock-computers.html#comments,not in formula RIP
297,https://www.dailymail.co.uk/sciencetech/article-8640397/NASA-tracks-dent-Earths-magnetic-field-caused-solar-storms-knock-computers.html#video,not in formula RIP
282,https://www.dailymail.co.uk/sciencetech/article-8640673/Elon-Musk-hails-SpaceX-Raptor-engine-breaks-pressure-chamber-record-without-exploding.html,not in formula RIP
283,https://www.dailymail.co.uk/sciencetech/article-8640673/Elon-Musk-hails-SpaceX-Raptor-engine-breaks-pressure-chamber-record-without-exploding.html#comments,not in formula RIP
284,https://www.dailymail.co.uk/sciencetech/article-8640673/Elon-Musk-hails-SpaceX-Raptor-engine-breaks-pressure-chamber-record-without-exploding.html#video,not in formula RIP
271,https://www.dailymail.co.uk/sciencetech/article-8641065/Microsoft-announces-ending-support-Internet-Explorer-2021.html,not in formula RIP
272,https://www.dailymail.co.uk/sciencetech/article-8641065/Microsoft-announces-ending-support-Internet-Explorer-2021.html#comments,not in formula RIP
273,https://www.dailymail.co.uk/sciencetech/article-8641065/Microsoft-announces-ending-support-Internet-Explorer-2021.html#video,not in formula RIP
9,https://www.dailymail.co.uk/sciencetech/index.html,not in formula RIP
491,https://www.dailymail.co.uk/screensaver,not in formula RIP
477,https://www.dailymail.co.uk/sport/cricket/article-8640703/ECB-set-announce-10-30am-start-day-play-lost.html,not in formula RIP
476,https://www.dailymail.co.uk/sport/football/article-8639573/RB-Leipzig-vs-PSG-Champions-League-semi-final-Live-match-result.html,not in formula RIP
475,https://www.dailymail.co.uk/sport/football/article-8640555/Gareth-Southgate-talk-England-players-burn-fears.html,not in formula RIP
480,https://www.dailymail.co.uk/sport/football/article-8640657/Rio-Ferdinand-lavishes-praise-Kylian-Mbappe-likens-rise-Brazilian-Ronaldo.html,not in formula RIP
479,https://www.dailymail.co.uk/sport/football/article-8640713/Barcelona-president-Josep-Bartomeu-confirms-Ronald-Koeman-new-boss-goes-wrong.html,not in formula RIP
473,https://www.dailymail.co.uk/sport/football/article-8640759/Premier-League-clubs-bid-stream-matches-fans-fails-blow-flight-fans.html,not in formula RIP
481,https://www.dailymail.co.uk/sport/football/article-8640897/Hansi-Flick-helped-mastermind-7-1-rout-Brazil-Bayern-Munich-charging-European-glory.html,not in formula RIP
474,https://www.dailymail.co.uk/sport/football/article-8640995/Premier-League-clubs-set-ticket-nightmare-scramble-comply-Track-Trace-scheme.html,not in formula RIP
472,https://www.dailymail.co.uk/sport/football/article-8641087/Josep-Bartomeu-reveals-Ousmane-Dembele-Antoine-Griezmann-8-Barcelona-stars-not-sale.html,not in formula RIP
471,https://www.dailymail.co.uk/sport/football/article-8641153/Gerard-Pique-Luis-Suarez-Jordi-Alba-Sergio-Busquets-scapegoats-shameful.html,not in formula RIP
58,https://www.dailymail.co.uk/sport/golf/article-8638883/Tiger-Woods-son-Charlie-steals-junior-tournament-golf-star-acts-caddy.html,not in formula RIP
59,https://www.dailymail.co.uk/sport/golf/article-8638883/Tiger-Woods-son-Charlie-steals-junior-tournament-golf-star-acts-caddy.html#comments,not in formula RIP
4,https://www.dailymail.co.uk/sport/index.html,not in formula RIP
478,https://www.dailymail.co.uk/sport/sportsnews/article-8641135/PSG-fans-sprayed-tear-gas-baton-wielding-riot-police-Paris.html,not in formula RIP
545,https://www.dailymail.co.uk/static/gunther/1.17.0/all-ie8-9--.css,not in formula RIP
546,https://www.dailymail.co.uk/static/gunther/1.17.0/all1-ie8-9--.css,not in formula RIP
554,https://www.dailymail.co.uk/static/gunther/1.17.0/rc-main--.css,not in formula RIP
552,https://www.dailymail.co.uk/static/gunther/1.17.0/registration--.css,not in formula RIP
553,https://www.dailymail.co.uk/static/gunther/17.13.0/registration--.css,not in formula RIP
549,https://www.dailymail.co.uk/static/gunther/17.14.0/all--.css,not in formula RIP
550,https://www.dailymail.co.uk/static/gunther/17.14.0/all1--.css,not in formula RIP
555,https://www.dailymail.co.uk/static/gunther/17.14.0/rc-main--.css,not in formula RIP
559,https://www.dailymail.co.uk/static/gunther/gunther-2159/video_bundle--.css,not in formula RIP
551,https://www.dailymail.co.uk/static/mol-adverts/demo/mol-21302/a53e9838/mol-adverts.desktop.css,not in formula RIP
548,https://www.dailymail.co.uk/static/mol-fe/static/mol-fe-async-bundle/6.15.0/channelDefer.css,not in formula RIP
556,https://www.dailymail.co.uk/static/mol-fe/static/mol-fe-fff/1.3.16/styles/fff.css,not in formula RIP
547,https://www.dailymail.co.uk/static/mol-fe/static/mol-fe-sync-bundle/5.7.0/desktop.css,not in formula RIP
560,https://www.dailymail.co.uk/static/videoplayer/6.9.0/styles/mol-fe-videoplayer.min.css,not in formula RIP
511,https://www.dailymail.co.uk/terms,not in formula RIP
493,https://www.dailymail.co.uk/textbased/channel-1/index.html,not in formula RIP
489,https://www.dailymail.co.uk/topics,not in formula RIP
12,https://www.dailymail.co.uk/travel/index.html,not in formula RIP
430,https://www.dailymail.co.uk/tvshowbiz/article-8628421/Brad-Pitt-SLAMS-Angelina-Jolies-Hail-Mary-filing-tactical-gambit-delay-custody-trial.html,not in formula RIP
427,https://www.dailymail.co.uk/tvshowbiz/article-8628509/Halle-Berry-looks-agelessly-radiant-skateboarding-T-shirt-bikini-bottoms.html,not in formula RIP
420,https://www.dailymail.co.uk/tvshowbiz/article-8628811/Khloe-Kardashians-filter-fail-EXPOSED-Fans-call-reality-star-heavily-altering-selfie.html,not in formula RIP
459,https://www.dailymail.co.uk/tvshowbiz/article-8628825/Laura-Anderson-puts-sizzling-display-mint-green-crochet-bikini.html,not in formula RIP
429,https://www.dailymail.co.uk/tvshowbiz/article-8629183/Lena-Dunham-dances-storm-Cardi-B-Megan-Thee-Stallions-song-WAP.html,not in formula RIP
394,https://www.dailymail.co.uk/tvshowbiz/article-8629227/Ellen-DeGeneres-mansion-burglary-inside-job-cops-allegedly-tell-neighbors.html,not in formula RIP
423,https://www.dailymail.co.uk/tvshowbiz/article-8629285/Cindy-Crawford-stuns-spaghetti-strap-flared-jeans-shopping-son-Presley-Gerber.html,not in formula RIP
426,https://www.dailymail.co.uk/tvshowbiz/article-8629489/Tig-Notaro-replaces-Chris-DElia-zombie-film-Army-Dead-amid-sexual-misconduct-allegations.html,not in formula RIP
432,https://www.dailymail.co.uk/tvshowbiz/article-8629527/Chloe-Sevigny-stuns-leggy-getup-looking-incredible-just-three-months-giving-birth.html,not in formula RIP
428,https://www.dailymail.co.uk/tvshowbiz/article-8629633/Jon-Hamm-chivalrous-boyfriend-injured-partner-Anna-Osceola-helps-car.html,not in formula RIP
418,https://www.dailymail.co.uk/tvshowbiz/article-8629801/Ariel-Winter-stuns-rhinestone-choker-leather-mini-skirt-runs-errands.html,not in formula RIP
421,https://www.dailymail.co.uk/tvshowbiz/article-8629821/Malin-Akerman-looks-ethereal-flowing-white-maxi-dress-visits-friends-Los-Feliz.html,not in formula RIP
397,https://www.dailymail.co.uk/tvshowbiz/article-8630061/Leonardo-DiCaprio-puts-pint-sized-family-member-shoulders-takes-dip-ocean.html,not in formula RIP
400,https://www.dailymail.co.uk/tvshowbiz/article-8630065/Chrissy-Teigen-reveals-pregnant-breast-implant-removal-surgery.html,not in formula RIP
425,https://www.dailymail.co.uk/tvshowbiz/article-8630095/Brie-Larson-reflects-roles-lost-Hollywood-career-new-YouTube-vlog.html,not in formula RIP
419,https://www.dailymail.co.uk/tvshowbiz/article-8630121/Ricky-Gervais-reveals-older-brother-beat-man-kicking-dog.html,not in formula RIP
454,https://www.dailymail.co.uk/tvshowbiz/article-8630139/Kimberley-Garner-shows-phenomenal-figure-red-white-striped-bikini.html,not in formula RIP
424,https://www.dailymail.co.uk/tvshowbiz/article-8630175/Jeremy-Meeks-dons-patterned-face-mask-cuts-low-key-figure-jetting-Miami.html,not in formula RIP
389,https://www.dailymail.co.uk/tvshowbiz/article-8630185/Kanye-West-makes-subtle-dig-feud-Taylor-Swift-rambling-Twitter-rant.html,not in formula RIP
422,https://www.dailymail.co.uk/tvshowbiz/article-8630201/Conor-McGregor-enjoys-lavish-yacht-trip-new-fianc-e-Dee-Devlin-South-France.html,not in formula RIP
416,https://www.dailymail.co.uk/tvshowbiz/article-8630347/David-Tennant-reveals-wife-Georgia-worried-son-Ty-rubbish-acting.html,not in formula RIP
417,https://www.dailymail.co.uk/tvshowbiz/article-8630417/Keith-Urban-joins-daughters-Faith-9-Sunday-Rose-12-fly-Byron-Bay-join-Nicole-Kidman.html,not in formula RIP
415,https://www.dailymail.co.uk/tvshowbiz/article-8630483/Adele-reveals-no-idea-release-new-album.html,not in formula RIP
401,https://www.dailymail.co.uk/tvshowbiz/article-8630505/Rita-Ora-flashes-underboob-tiny-skimpy-white-bikini-latest-getaway-Greece.html,not in formula RIP
376,https://www.dailymail.co.uk/tvshowbiz/article-8630749/Iggy-Azalea-pokes-fun-face-changed-years.html,not in formula RIP
414,https://www.dailymail.co.uk/tvshowbiz/article-8630805/Kris-Jenner-wishes-happy-birthday-favorite-daughter-Jennifer-Lawrence.html,not in formula RIP
404,https://www.dailymail.co.uk/tvshowbiz/article-8630813/Demi-Rose-sets-pulses-racing-slips-revealing-blue-jewel-bikini-Ibiza.html,not in formula RIP
410,https://www.dailymail.co.uk/tvshowbiz/article-8630833/Britney-Spears-tries-prove-photos-new-revealing-time-stamp.html,not in formula RIP
380,https://www.dailymail.co.uk/tvshowbiz/article-8630901/Machine-Gun-Kelly-proves-girlfriend-Megan-Fox.html,not in formula RIP
409,https://www.dailymail.co.uk/tvshowbiz/article-8631011/Justin-Bieber-shares-throwback-Hailey-2015-revealing-workout-tips.html,not in formula RIP
411,https://www.dailymail.co.uk/tvshowbiz/article-8631019/Kaia-Gerber-proves-blondes-fun-shares-sizzling-photo-newly-lightened-locks.html,not in formula RIP
408,https://www.dailymail.co.uk/tvshowbiz/article-8631095/Emily-Ratajkowski-shows-supermodel-legs-bike-ride-husband-Sebastian-Bear-McClard.html,not in formula RIP
402,https://www.dailymail.co.uk/tvshowbiz/article-8631115/Kylie-Jenner-puts-curves-display-TINY-neon-pink-bikini.html,not in formula RIP
406,https://www.dailymail.co.uk/tvshowbiz/article-8631121/Miley-Cyrus-says-divorce-Liam-Hemsworth-felt-like-death.html,not in formula RIP
377,https://www.dailymail.co.uk/tvshowbiz/article-8631285/Ana-Armas-beams-pale-blue-dress-flowers-delivered-beau-Ben-Afflecks-house.html,not in formula RIP
413,https://www.dailymail.co.uk/tvshowbiz/article-8631309/Maria-Shriver-wears-future-female-shirt-goes-walk.html,not in formula RIP
412,https://www.dailymail.co.uk/tvshowbiz/article-8631347/Vanessa-Hudgens-flaunts-toned-tummy-white-crop-heads-morning-workout.html,not in formula RIP
382,https://www.dailymail.co.uk/tvshowbiz/article-8631357/Teddi-Jo-Mellencamp-shows-stretch-marks-loose-skin-Instagram.html,not in formula RIP
