,newsurl,newsrule
28,https://www.sciencemag.org/news/2020/07/school-openings-across-globe-suggest-ways-keep-coronavirus-bay-despite-outbreaks,"^.*\/[0-9]{4}\/[0-9]{2}\/[0-9a-z.\/_?=-]{4,}$"
22,https://www.sciencemag.org/news/2020/07/sharks-functionally-extinct-one-five-coral-reefs,"^.*\/[0-9]{4}\/[0-9]{2}\/[0-9a-z.\/_?=-]{4,}$"
21,https://www.sciencemag.org/news/2020/07/watch-threatened-pools-mexican-desert-hold-clues-early-life,"^.*\/[0-9]{4}\/[0-9]{2}\/[0-9a-z.\/_?=-]{4,}$"
20,https://www.sciencemag.org/news/2020/07/watch-tiny-camera-show-world-bug-s-point-view,"^.*\/[0-9]{4}\/[0-9]{2}\/[0-9a-z.\/_?=-]{4,}$"
6,https://www.sciencemag.org/news/2020/08/covid-19-hits-us-mink-farms-after-ripping-through-europe,"^.*\/[0-9]{4}\/[0-9]{2}\/[0-9a-z.\/_?=-]{4,}$"
24,https://www.sciencemag.org/news/2020/08/how-will-covid-19-affect-coming-flu-season-scientists-struggle-clues,"^.*\/[0-9]{4}\/[0-9]{2}\/[0-9a-z.\/_?=-]{4,}$"
8,https://www.sciencemag.org/news/2020/08/it-cannot-survive-why-trump-s-rollback-methane-rule-might-lose-court,"^.*\/[0-9]{4}\/[0-9]{2}\/[0-9a-z.\/_?=-]{4,}$"
2,https://www.sciencemag.org/news/2020/08/new-us-ethics-board-rejects-most-human-fetal-tissue-research-proposals,"^.*\/[0-9]{4}\/[0-9]{2}\/[0-9a-z.\/_?=-]{4,}$"
9,https://www.sciencemag.org/news/2020/08/quantum-paradox-points-shaky-foundations-reality,"^.*\/[0-9]{4}\/[0-9]{2}\/[0-9a-z.\/_?=-]{4,}$"
7,https://www.sciencemag.org/news/2020/08/scientists-worried-pandemic-would-cause-malaria-deaths-soar-so-far-it-hasnt-happened,"^.*\/[0-9]{4}\/[0-9]{2}\/[0-9a-z.\/_?=-]{4,}$"
4,https://www.sciencemag.org/news/2020/08/secret-hidden-centuries-old-mud-revealed-new-way-save-polluted-rivers,"^.*\/[0-9]{4}\/[0-9]{2}\/[0-9a-z.\/_?=-]{4,}$"
5,https://www.sciencemag.org/news/2020/08/smaller-cheaper-reactor-aims-revive-nuclear-industry-design-problems-raise-safety,"^.*\/[0-9]{4}\/[0-9]{2}\/[0-9a-z.\/_?=-]{4,}$"
1,https://www.sciencemag.org/news/2020/08/unusual-meteorite-more-valuable-gold-may-hold-building-blocks-life,"^.*\/[0-9]{4}\/[0-9]{2}\/[0-9a-z.\/_?=-]{4,}$"
19,https://www.sciencemag.org/news/2020/08/watch-hiroshima-survivor-explains-why-75-years-radiation-research-so-important,"^.*\/[0-9]{4}\/[0-9]{2}\/[0-9a-z.\/_?=-]{4,}$"
3,https://www.sciencemag.org/news/2020/08/watch-hummingbirds-dance-through-waterfalls,"^.*\/[0-9]{4}\/[0-9]{2}\/[0-9a-z.\/_?=-]{4,}$"
18,https://www.sciencemag.org/news/2020/08/your-hair-can-crack-steel-when-it-hits-right-spot,"^.*\/[0-9]{4}\/[0-9]{2}\/[0-9a-z.\/_?=-]{4,}$"
30,https://www.sciencemag.org/authors/contributing-science-family-journals,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
31,https://www.sciencemag.org/authors/science-journals-editorial-policies,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
23,https://www.sciencemag.org/journal-author/s-ma-eika-patricio-sullivan,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
33,https://www.sciencemag.org/librarian-portal-frequently-asked-questions,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
0,https://www.sciencemag.org/nextgen-voices-funding-quandary,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
32,https://www.sciencemag.org/subscribe-form/request-institutional-price-quote-or-complimentary-trial-online-resources,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
29,www.sciencemag.org/authors/contributing-science-family-journals,"^.*\/[0-9a-z-]+-[0-9a-z-]{20,}\/?$"
