,nonnewsurl,blackrule
12,https://www.theatlantic.com/photo/,not in formula RIP
10,https://www.theatlantic.com/politics/,not in formula RIP
74,https://www.theatlantic.com/press/,not in formula RIP
21,https://www.theatlantic.com/projects/,not in formula RIP
93,https://www.theatlantic.com/responsible-disclosure-policy/,not in formula RIP
13,https://www.theatlantic.com/science/,not in formula RIP
95,https://www.theatlantic.com/site-map/,not in formula RIP
79,https://www.theatlantic.com/subscribe/footer-cover/,not in formula RIP
80,https://www.theatlantic.com/subscribe/footer-gift/,not in formula RIP
31,https://www.theatlantic.com/subscribe/navbar/,not in formula RIP
19,https://www.theatlantic.com/technology/,not in formula RIP
92,https://www.theatlantic.com/terms-and-conditions/,not in formula RIP
18,https://www.theatlantic.com/video/,not in formula RIP
94,https://www.theatlantic.com/world/,not in formula RIP
63,https://www.theatlantic.com/writers/,not in formula RIP
